"State Office","Divisional Office","Sales Area","RO Code","RO Name","DRC (Location)","Address","State","District","Pin Code","RO Type","Class Of Market","Highway No","Latitude","Longitude","Primary Mobile","Secondary Mobile","Email","Last Load","Sales Officer Name","Sales Officer Mobile","Sales Officer Email","DRSM Name","DRSM Mobile","DRSM Email"
"Maharashtra SO","Pune DO","Satara West RSA","381934","Mauli Fuel Station","MHAVSHI                - SATARA","IOCL Retail Outlet,Gat no 96/9 Village Patan,Patan","Maharashtra","SATARA","415206","RO B Site","D1"," ","17.121","75.3118","9594210841","0","shirkeshivaji2015@gmail.com","29-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","243557","SHRI MANGALMURTI KISAN SEVA KE","HARCHANDI                  -SATARA","GAT NO.15/1/2 PLOT NO.10.,VILLAGE HARCHANDI,SATARA","Maharashtra","SATARA","412806","KSK-B Recovery","E"," ","17.80941","73.705673","9422404361","0","shrimangalmurti.ksk@gmail.com","01-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","126310","HINDUSTAN SERVICE STATION","WAI                 000781-SATARA","INDIAN OIL DEALERS,A/P TAL WAI,WAI","Maharashtra","SATARA","412803","RO B Site","D2","14","17.9449444","73.8890833","9423033756","8261072737","maheshdeshpande78@gmail.com","01-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","378599","AARYAN FUEL CORPORATION","PERLE           -SATARA","Indian Oil Petrol Pump,Gat No.1118/1 Village Kashil,KASHIL","Maharashtra","SATARA","415519","RO A Site-CorpusFund","D1"," ","17.501858","74.079712","9881532966","0","chandrakantbokefode2018@gmail.com","18-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","393128","KRISHNA PETROLEUM AND ENERGY HUB","KARAD               000337-SATARA","GAT NO. 262/A/15 & 263/A,VILLAGE MALKAPUR,MALKAPUR","Maharashtra","SATARA","415110","RO B Site","D1"," ","","","9604101182","9881911111","ps.sarkar09@gmail.com","30-MAY-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","327559","RAMKRUSHNA PETROLEUM","GOJEGAON            -SATARA","GAT NO.163/2 VILLAGE GOJEGAON,TALUKA SATARA,GOJEGAON","Maharashtra","SATARA","415004","RO B Site","D2","72","17.6460885684708","74.108631556333","7387794918","0","rahulrg123465@gmail.com","01-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","278146","SADGURU PETROLEUM","SHIRWAL             006724-SATARA","GAT NO. 10131014 & 1015,AT SHIRWAL TAL - KHANDALA,SATARA","Maharashtra","SATARA","412801","RO B Site","D1","48","18.154923","73.963427","9833909001","0","sadgurupetroleumshirwal@gmail.com","02-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","192271","ATHARVA PETROLEUM","KALE NARAYANWADI         - SATARA","KALE NARAYANWADI GAT NO.545,AT POST KALE NARAYANWADI,KALE NARAYANWADI","Maharashtra","SATARA","415110","RO A Site","D2","61","17.221302","74.175031","9975850895","0","atharvapetroleum2014@gmail.com","18-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","296171","SWARAJ PETROL & DIESEL PUMP","KONDHVE             -SATARA","GAT NO. 158/1/4B AT VILLAGE KONDAV,TAL - & DIST - SATARA,SATARA","Maharashtra","SATARA","412802","RO B Site","D2","72","17.709506","73.978404","9881012109","0","swarajpetrolanddieselpump@gmail.com","02-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","386612","COCO RETHARE ADHOCSHREELAKSHMI PETR","KALE NARAYANWADI     -SATARA","COCO RETHARE ADHOCSHREELAKSHMI PETR,GAT NO. 726 VILLAGE RETHARE,rethare","Maharashtra","SATARA","415108","ADHOC Dealer-A site","D2"," ","17.17453","74.21072","7387856614","0","santoshshigdm@rediffmail.com","31-DEC-25","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","275380","SHREE SRUSHTI PETROLEUM","WADHE                -SATARA","GAT NO. 253 AT VILLAGE,WADE DIST. SATARA,SATARA","Maharashtra","SATARA","400081","RO B Site","D1","48","17.7260513286682","74.0211004603073","9821279099","0","more_samar@yahoo.co.in","01-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","344181","SHUBHRA PETROLEUM","KALE NARAYANWADI     -SATARA","GAT NO. 726,VILLAGE RETHARE,RETHARE","Maharashtra","SATARA","415108","RO A Site-CorpusFund","D2","148","17.174527","74.210504","9923531211","0","NALAWADESACHIN307@GMAIL.COM","12-SEP-24","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","382749","BRAMHACHAITANYA PETROLEUM","KALE NARAYANWADI         - SATARA","Indian Oil Petrol Pump,Gat No.665/2 Village Kale,KALE","Maharashtra","SATARA","415104","RO B Site","D2"," ","17.215368","74.170273","7038231497","0","rahulbhosale.v@gmail.com","31-AUG-25","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","133329","BADIYANI BROTHERS-KARAD","KARAD               000337-SATARA","IOC DEALERS,KARAD,KARAD","Maharashtra","SATARA","415110","RO B Site","D1","48","17.285832","74.169945","8275369977","0","sanjaybadiyani123@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","373800","MAPS PETROLEUM","OGLEWADI            -SATARA","Indian Oil Petrol Pump,Gat No.73/1 Village Banwadi,BANWADI","Maharashtra","SATARA","415011","RO B Site","D2","142","17.319780","74.185898","8446568388","0","mapspetroleum@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","176684","PATAN TAL. SKVS -MHAVSHI","MHAVSHI                - SATARA","SURVEY NO. 1452 VILL. MHAVSHI,TAL. PATAN,MHAVSHI","Maharashtra","SATARA","415110","RO A Site","D1","166E","17.374683","73.911283","8975525315","0","patantalukakvs@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","192208","DWARKADHISH PETROLEUM","PACHWAD                      PUNE","IBP PETROL PUMP,NH NO 04 VILL SURUR,SURUR","Maharashtra","SATARA","415517","RO B Site","D1","4","17.9716188199667","73.987001387507","9423013333","0","sharad.chavan24ours@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","340180","P. D. PETROLEUM","SHAMGAON            -SATARA","GAT NO. 668/A,VILLAGE SHAMGAON,SHAMGAON","Maharashtra","SATARA","415106","RO B Site","D2","143","17.3993127513315","74.2639060617878","7756815490","0","pdpetroleum@gmail.com","02-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","382748","SHREE JAY MALHAR PETROLEUM","PERLE           -SATARA","Indian Oil Petrol Pump,Gat No.1167/1 Village Kashil,KASHIL","Maharashtra","SATARA","415519","RO A Site-CorpusFund","D1"," ","17.491874","74.083418","8010365443","0","vishakadandavate@gmail.com","20-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","353015","S.V.M. PETROLEUM","SATARA                -MIDC KESURDI","Indian Oil Petrol Pump,Gat No-1010 Village Pargaon,PARGAON  KHANDALA","Maharashtra","SATARA","412802","RO B Site","D1","48","18.070299","74.007729","9763714391","0","vijaykumar310773@yahoo.com","02-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","341913","SHREERAM PETROLEUM","SATARA              000608-SATARA","GAT NO.352/B/1234,VILLAGE VALSETAL. SATARA,VALSE","Maharashtra","SATARA","415605","RO B Site","D1","48","17.609232","74.029053","9021315689","0","maheshmhamane7@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","332711","AGRICULTURAL PRODUCE MKT COMMITTEE","MANEGAON            -PUNE","GAT NO-118120,MANEGAON,MANEGAON","Maharashtra","SATARA","415103","KSK-A Recovery","E"," ","17.242184","74.027184","9975866864","0","am_patan@msamb.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","126340","RENUKA PETROL & DIESEL PUMP","SATARA              000608-SATARA","IOC DEALERS,NEAR COLLECTOR'S OFFICEPOWAI NAKA,SATARA CITY","Maharashtra","SATARA","415001","RO A Site","C","60","17.6876","74.007657","9822131333","0","riteshrenuka@gmail.com","02-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","385847","COCO ASALE (ADHOC)","ASALE           -SATARA","BAVDHAN VIKAS PETROLEUM KSK,S.NO.275 AT ASALE,ASALE","Maharashtra","SATARA","415513","ADHOC Dealer-A site","E"," ","17.88268770784609","73.94565930575948","9823093279","0","bavdhanvikasbavdhan@gmail.com","01-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","226485","Shri Mulik Petroleum","KARAD               000337-SATARA","Final Plot No. 124 A,Mangalwar Peth,karad","Maharashtra","SATARA","415110","RO B Site","C"," ","17.290865","74.186287","9422039344","0","mulikpetroleum@gmail.com","29-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","331184","SHASHIDHAN PETROLEUM","SHIVADE             -SATATA","GAT NO.186,VILLAGE VADOLI BHIKESWAR,VADOLI BHIKESWA","Maharashtra","SATARA","415106","RO B Site","D2","143","17.404228","74.128227","9822284699","0","hemantjadhav1000@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","198477","SOHAM PETROLEUM","PERLE           -SATARA","GAT NO. 688 AT PERLE ON PUNE,BANGALORE NH 4,PERLE","Maharashtra","SATARA","415110","RO B Site","D1","48","17.448881","74.092253","8830529617","0","sohampetroleum5535@gmail.com","27-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","195390","SAI PETRO STATION","KALE NARAYANWADI     -SATARA","GAT NO. 584586587585 (P) 5,589(P)VILLAGE NARAYANWADI,NARAYANWADI","Maharashtra","SATARA","415110","RO B Site","D1","4","17.219415","74.179604","9822302480","0","ravijadhav9999@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","344916","JYOTTIBBA PETROLEUM","ATITH               -SATARA","GAT NO- 659 & 660 VILLAGE- KHOJEWA,TALUKA- SATARA DIST- SATARA,MAH","Maharashtra","SATARA","415518","KSK-B Recovery","E"," ","17.537806","74.114822","7208526788","0","ndeshmukh267@gmail.com","19-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","282170","TRIMURTI PETROLEUM","SATARA              000608-SATARA","CTS NO. 470 AT SATARA,SATARA PHALTAN ROAD,SATARA","Maharashtra","SATARA","415001","RO B Site","C","79","17.698801","74.010129","9049601804","0","trimurtipetroleum1@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","335564","AGRICULTURAL PRODUCE MKT COMMITTEE","TARALE              -SATARA","GAT NO.188/11 A 188/11B 118/15,VILLAGE-TARALE,TARALE","Maharashtra","SATARA","415014","KSK-A Recovery","E"," ","17.50142","73.97007","9922209912","0","am_patan@msamb.com","27-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","387659","SAJAI PETROLEUM","ARPHAL PHATA","GAT NO. 1268/2 VILLAGE MALGAON,ON MDR 22 TALUKA SATARA,MALGAON","Maharashtra","SATARA","415011","KSK-B Recovery","E"," ","17.81435","74.03909","8999684420","0","jsudam@ymail.com","18-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","266148","ROYALE AUTOMOBILES","PATKAL MATHA","VILLAGE PATHKAL,TALUKA PHALTAN,PATHKAL","Maharashtra","SATARA","412803","RO B Site","D2","79","17.738158","74.040065","7387039199","0","mulani.jasmine84@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","339681","JAY MALHAR PETROLEUM","VARYE               -SATARA","GAT NO.341,VILLAGE VARYE,VARYE","Maharashtra","SATARA","415015","KSK-B Recovery","E"," ","17.739704","73.987572","9822861264","0","pravinnanaware1971@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","346397","S. H. DUBAL PETROLEUM","KARAD               000337-SATARA","GAT NO- 277/1/1 MALKAPUR,TALUKA- KARAD,MALKAPUR","Maharashtra","SATARA","443101","RO B Site","D1","48","17.265087","74.178642","8999659842","0","shivadubal1995@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","340789","SHRI BHAIRAVNATH PETROLEUM","ASALE           -SATARA","GAT NO.547,VILLAGE BAVDHAN,BAVDHAN","Maharashtra","SATARA","412804","KSK-B Recovery","E"," ","17.918493","73.9133","7219183852","0","punekarbrothers@gmail.com","05-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","192273","GURUDEODATTA  PETROLEUM","KSHETRA MOULE            - SATARA","KSHETRA MOULE,VILLAGE KSHETRA MOULE,KSHETRA MOULE","Maharashtra","SATARA","415002","RO B Site","D1","548C","17.68681","74.052324","9420487199","0","prithvirajjadhav40@gmail.com","27-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","309051","JANAI PETROLEUM","PERLE           -SATARA","SURVEY NO. 634/1 VILLAGE PERLE,TAL. KARAD,SATARA","Maharashtra","SATARA","415109","RO B Site","D1","48","17.452974","74.090339","9822338959","0","pranavchavan56@gmail.com","02-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","272281","SAI SAMRAT PETROLEUM","KODOLI              004173-SATARA","GAT NO. 31/21 A,AT KODOLITAL. SATARA,SATARA","Maharashtra","SATARA","415004","RO B Site","D2","89","17.669492","74.047398","9822006399","0","sanjayvnikam@gmail.com","29-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","292810","SAI BABA PETROLEUM","KARAD               000337-SATARA","GAT NO 109C KARAD DHEBEWADI ROAD,VILLAGE GHAREWADI,SATARA","Maharashtra","SATARA","415110","RO A Site","E"," ","17.245842","74.105119","8888074222","0","saibaba6037@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","284034","WARADRAJ PETROLEUM","ATITH               -SATARA","GAT NO. 803 AT ATIT,TAL. SATARA,SATARA","Maharashtra","SATARA","415519","RO B Site","D1","48","17.540268","74.06174","9422600582","9665343111","rajjadhav62@gmail.com","01-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","268457","SHRI DATTAKRUPA PETRO AGENCY","SAKURDI                      -SATARA","VILLAGE WASTI SAKURDI,TALUKA KARAD,SAKURDI","Maharashtra","SATARA","415119","RO B Site","D1","166E","17.314434","74.098266","9423345077","9096525643","rrrspawar@yahoo.com","29-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","126187","SHIVRAJ SERVICE STN.","SATARA              000608-SATARA","IOC DEALERS,MIDC AREA SATARA,MIDC SATARA","Maharashtra","SATARA","415004","RO B Site","D1","48","17.669221","74.019629","9823056410","0","rameshahalgekar@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","192656","KARAD TALUKA KVS LTD. MARKET Y","KARAD               000337-SATARA","MARKET YARD GATE NO. 4 KARAD,TAL; SATARA,KARAD","Maharashtra","SATARA","415110","RO A Site","C"," ","17.275847","74.185612","9421377860","0","ktskvs1937@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","310993","MATOSHRI SERVICE STATION","SHIVADE             -SATATA","GAT NO. 112 AT VILLAGE SHIWADE,TAL - KARAD,SATARA","Maharashtra","SATARA","415124","RO A Site-CorpusFund","D2","143","17.396148","74.109879","9987335519","0","kalpeshsneha55@gmail.com","29-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","257379","SHRI HUMJAI KISAN SEVA KENDRA","HUMGAON       -SATARA","GAT NO. 404 VILLAGE HUMGAON,TAL. JAWALI,SATARA","Maharashtra","SATARA","415514","KSK-B Recovery","E"," ","17.861618","73.867435","9850656035","0","shrihumjaiksk.65@gmail.com","27-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","292403","JADHAV SERVICES","OGLEWADI            -SATARA","SURVEY NO. 44/1A/2(P),VILLAGE GOVARE,SATARA","Maharashtra","SATARA","415124","RO B Site","D1","166E","17.303956","74.202655","9890362783","0","amarjadhav612@gmail.com","08-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","162508","Sanjay Petroleum","MASUR       (LONI)  004552-SATARA","At Masur,Tal.- Satara,Masur","Maharashtra","SATARA","415110","RO A Site","D2","4","17.384738","74.163346","9850045650","9890397616","sanjaypawar07071972@gmail.com","30-JUN-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","311309","KUSUM PETROLINK","LIMB ON NH-04       -SATARA","GAT NO. 1004/2 AT VILLAGE LIMB,TAL & DIST - SATARA,SATARA","Maharashtra","SATARA","415002","RO B Site","D1","48","17.787872","73.981707","9822530830","0","kusumpetrolink1@gmail.com","01-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
"Maharashtra SO","Pune DO","Satara West RSA","276583","UMA PETROLEUM","NISARE               -SATARA","GAT NO. 341 & 342,VILLAGE NISARE,SATARA","Maharashtra","SATARA","415209","RO B Site","D1","166E","17.347159","74.02208","9604464669","0","umapetro.nisare@gmail.com","02-JUL-26","Siddharth Shukla","917349190202","SHUKLAS1@INDIANOIL.IN","A. Rajaram","919443186494","RAJARAMA@INDIANOIL.IN"
